ID_ovary	Description	setSize_ovary	enrichmentScore_ovary	NES_ovary	pvalue_ovary	p.adjust_ovary	qvalue_ovary	rank_ovary	leading_edge_ovary	core_enrichment_ovary	Direction	ID_ref	setSize_ref	enrichmentScore_ref	NES_ref	pvalue_ref	p.adjust_ref	qvalue_ref	rank_ref	leading_edge_ref	core_enrichment_ref
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	61	0.5061651666699909	1.9291868203950584	6.105128259355702e-5	6.619775434937752e-4	4.684404632232909e-4	3741	tags=51%, list=24%, signal=39%	5690/5691/10213/6923/6921/5686/11047/25994/5714/5683/7322/5693/768/5692/9978/5708/7321/5704/5694/112399/5687/5701/5685/5688/5707/7311/5702/5682/5695/5718/5700	Up	REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	61	0.4949420468163131	2.0385328238031475	2.355134797851263e-5	1.5845830024517217e-4	9.547671974015108e-5	3002	tags=41%, list=19%, signal=33%	5690/7311/7322/11047/5692/5708/5714/6921/5683/5704/7321/6923/7979/5688/5686/5691/5687/10213/5682/5693/5685/6233/8453/5700/5701
REACTOME_G0_AND_EARLY_G1	REACTOME_G0_AND_EARLY_G1	27	0.6370943071752198	2.051232165785395	6.426594673521573e-5	6.911223124311725e-4	4.890644091497867e-4	1832	tags=41%, list=12%, signal=36%	983/4605/7153/898/8900/990/1869/5111/890/7027/286826	Up	REACTOME_G0_AND_EARLY_G1	27	0.7506112781543355	2.5430009996309657	9.237143299308525e-9	1.2366461233359986e-7	7.451229449818153e-8	1926	tags=63%, list=12%, signal=55%	1869/898/4605/983/286826/890/7153/990/993/1017/5111/1875/8900/9134/4609/7027/5928
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	81	0.46999760334967106	1.906889142704175	6.523681662916195e-5	6.958593773777274e-4	4.924165363022751e-4	2966	tags=41%, list=19%, signal=33%	9156/641/8364/5531/63967/8900/3014/8345/85236/116028/83695/5932/8363/5982/8970/8914/6119/1111/80010/890/8365/6613/79184/7334/5983/8347/5984/8370/54145/7336/554313/29086/1763	Up	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	80	0.5638612852426079	2.443653654045289	8.477672103701684e-10	1.483027440007548e-8	8.935763859480654e-9	2764	tags=46%, list=17%, signal=38%	9156/8364/5984/3014/890/63967/5982/5531/5983/1111/83990/7311/1017/116028/11073/85236/8970/580/8363/83695/8900/1763/8345/5985/7329/8365/6613/29086/641/8914/54145/8341/8347/5810/6233/151987/128312
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	48	0.5452176956415161	1.9887838030500176	7.674935026530692e-5	8.120576415167958e-4	5.746428432427904e-4	3801	tags=54%, list=24%, signal=41%	5690/5691/10213/5686/11047/5714/5683/5971/5693/9040/5692/5708/5704/5694/5687/5701/5685/5688/5707/7311/5702/5682/5695/5718/5700/6367	Up	REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	48	0.5367076773494341	2.0955657153146885	1.765864694166614e-5	1.2193760414455778e-4	7.347171109801259e-5	3398	tags=54%, list=21%, signal=43%	5690/7311/5971/5970/11047/5692/5708/5714/5683/5704/7979/5688/5686/5691/5687/9040/10213/5682/5693/5685/6233/4791/5700/5701/5695/8454
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	16	-0.7245999123703973	-2.245011326000608	8.108811142940606e-5	8.51100817563046e-4	6.022712781535676e-4	3781	tags=69%, list=24%, signal=52%	1027/694/857/4089/2309/4088/4303/5934/1026/9314/2308	Down	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	15	-0.5977948430101896	-1.7005828633812887	0.01277968790582748	0.03598058054172889	0.02167956995092939	5375	tags=67%, list=34%, signal=44%	857/1647/4089/901/4303/4088/694/9314/1026/5934
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	79	0.4658792953329813	1.8789308362486816	8.179458654978578e-5	8.517023615342773e-4	6.026969535247374e-4	4152	tags=47%, list=26%, signal=35%	8364/23225/5440/8355/3020/3014/5441/8345/85236/5438/126961/333932/5439/8363/8970/5901/79023/8365/723790/8347/5436/8370/54145/23636/5437/8480/3013/554313/8357/5433/6396/8334/5435/9631/3012/9688/8351	Up	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	78	0.6005781841708281	2.5964682469192573	3.352501136748525e-11	8.97649283962054e-10	5.408653821048641e-10	3219	tags=55%, list=20%, signal=44%	8364/3014/8480/8355/23636/85236/8970/8363/5439/5438/5437/5901/8357/5433/5440/129401/8345/9631/723790/3020/126961/333932/8365/3012/23165/79023/3013/8338/57122/54145/5436/5441/8341/8347/9972/23225/81929/128312/8351/27161/6396/8370/5435
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	116	0.4287559962692259	1.8269231748430708	8.817573020522936e-5	9.03801234603601e-4	6.39564095732009e-4	3801	tags=41%, list=24%, signal=31%	4582/94025/6850/841/5690/5691/10213/4893/8915/3385/4067/5686/5580/2207/11047/5714/5683/7322/5971/5693/9040/5692/7334/64170/5708/7321/5704/5694/7335/5687/29108/5701/5685/727897/5688/3553/200958/5062/5707/7311/5702/5682/5695/84433/5718/5700/6367	Up	REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	116	0.35109948949433095	1.6197217078818014	0.00151234848327693	0.00576802677342832	0.00347543975196138	4339	tags=46%, list=27%, signal=33%	94025/5690/2207/841/7311/4893/7322/5971/5970/11047/5692/5708/5714/5683/5704/7321/7979/29108/5688/5686/5691/3385/5687/9040/5580/10213/5682/5693/5685/6233/4791/5700/8915/5701/5062/4582/64170/5695/5566/8454/4067/84433/7335/64581/7334/5534/3553/5718/997/3845/9039/5684/4792
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	134	0.4039184014420965	1.75478173763969	8.796274534966118e-5	9.03801234603601e-4	6.39564095732009e-4	5363	tags=51%, list=34%, signal=34%	10568/1356/23225/5690/5691/10213/6048/55630/7355/6513/5686/11047/5714/5683/5693/3767/79023/5692/6523/5708/54716/5704/23636/5694/1080/6528/5687/8480/91319/55343/5701/5685/5688/5002/335/215/6396/4891/5707/7311/5702/79139/5682/9056/5695/682/5718/5700/9631/6524/9688/7979/129401/23443/26503/56606/21/6505/10999/6566/5684/6575/554/6557/4927/81929/3098/11097	Up	REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	131	0.33816784870462224	1.5895740612696978	0.00233086352356382	0.00824283812106667	0.00496660095388404	2635	tags=31%, list=17%, signal=26%	1356/335/5690/8480/10568/7311/23636/6513/55630/11047/5692/129401/5708/9631/55315/5714/5683/5704/79139/23165/79023/7979/5688/5686/6566/5691/7355/57122/5687/6048/55343/215/10213/5682/5693/9972/5685/6233/23225/81929
REACTOME_CLEC7A_DECTIN_1_SIGNALING	REACTOME_CLEC7A_DECTIN_1_SIGNALING	86	0.4520452374736752	1.861214006097835	9.64461970256394e-5	9.809101588964255e-4	6.941293005027658e-4	3801	tags=44%, list=24%, signal=34%	6850/841/5690/5691/10213/8915/5686/5580/11047/5714/5683/7322/5971/5693/9040/5692/7334/64170/5708/7321/5704/5694/7335/5687/29108/5701/5685/5688/3553/5707/7311/5702/5682/5695/84433/5718/5700/6367	Up	REACTOME_CLEC7A_DECTIN_1_SIGNALING	86	0.4101291584095649	1.7977498680824109	4.014293766179659e-4	0.0018877252405834	0.00113742109730274	4339	tags=51%, list=27%, signal=37%	5690/841/7311/7322/5971/5970/11047/5692/5708/5714/5683/5704/7321/7979/29108/5688/5686/5691/5687/9040/5580/10213/5682/5693/5685/6233/4791/5700/8915/5701/64170/5695/8454/84433/7335/64581/7334/5534/3553/5718/997/9039/5684/4792
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	37	0.5751583402618696	1.990123441210356	1.0229920730034416e-4	0.00103243507675424	7.305902901935511e-4	2081	tags=38%, list=13%, signal=33%	995/8318/4171/55388/63967/4173/990/23594/4998/5982/6119/1111/5983/5984	Up	REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	37	0.7395430303788303	2.7089516898545045	8.009180191303765e-11	1.8435165633316734e-9	1.1107838086184907e-9	1187	tags=57%, list=7%, signal=53%	995/4171/55388/23594/5984/4998/10926/8318/990/63967/5982/993/5983/4173/1111/1017/4174/4175/4176/5985/5001
REACTOME_REGULATION_OF_APOPTOSIS	REACTOME_REGULATION_OF_APOPTOSIS	40	0.5651295866006999	1.9748077137454167	1.0473012683632026e-4	0.00104095398794888	7.366185954516307e-4	3741	tags=60%, list=24%, signal=46%	5690/5691/10213/5686/11047/5714/5683/5693/5692/5708/5704/5694/5687/5701/5685/5688/5062/5707/7311/5702/5682/5695/5718/5700	Up	REACTOME_REGULATION_OF_APOPTOSIS	40	0.5891559919807311	2.194808270067667	6.4640210025959055e-6	4.902193962662328e-5	2.9537449181317465e-5	3371	tags=55%, list=21%, signal=43%	5690/7311/11047/5692/5708/5714/5683/5704/7979/5688/5686/5691/5687/10213/5682/5693/5685/6233/5700/5701/5062/5695
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	51	0.5163927489266387	1.90902919877467	1.0463869999569816e-4	0.00104095398794888	7.366185954516307e-4	3741	tags=49%, list=24%, signal=38%	5690/5691/10213/5686/11047/5714/5683/5693/5692/5708/5704/5694/5687/23513/5701/5685/5688/2535/5707/7311/5702/5682/5695/5718/5700	Up	REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	51	0.5692716524467976	2.2500238172141516	4.601874673889074e-6	3.5515644542014495e-5	2.1399429598084794e-5	3002	tags=47%, list=19%, signal=38%	5690/7311/23513/11047/5692/5708/2535/5714/5683/5704/7976/7979/5688/5686/5691/5687/57216/10213/5682/5693/5685/6233/5700/5701
REACTOME_MEIOTIC_RECOMBINATION	REACTOME_MEIOTIC_RECOMBINATION	58	0.5073309698711097	1.907548285994688	1.0714428029514503e-4	0.00105694207328744	7.479323721433946e-4	3217	tags=45%, list=20%, signal=36%	84057/5888/641/8364/8355/3020/3014/8345/85236/5932/126961/333932/8363/8970/675/6119/8365/723790/8347/8370/54145/3013/554313/8357/1019/8334	Up	REACTOME_MEIOTIC_RECOMBINATION	57	0.6059439452420544	2.4544778493149275	9.198732331001231e-9	1.2366461233359986e-7	7.451229449818153e-8	2816	tags=51%, list=18%, signal=42%	5888/8364/84057/3014/1019/8355/1017/675/55732/85236/8970/8363/8357/8345/723790/3020/126961/333932/8365/3012/3013/8338/641/54145/8341/8347/128312/8351/63979
REACTOME_STABILIZATION_OF_P53	REACTOME_STABILIZATION_OF_P53	44	0.5465929050757917	1.956004887845492	1.0969752145429414e-4	0.00106329968976998	7.524312631395461e-4	3741	tags=57%, list=24%, signal=44%	1029/5690/5691/10213/64326/5686/11047/5714/5683/5693/5692/5708/5704/5694/5687/5701/5685/5688/5707/7311/5702/5682/5695/5718/5700	Up	REACTOME_STABILIZATION_OF_P53	44	0.6128455023092083	2.3397964833700526	2.248523887826184e-7	2.3413201117682167e-6	1.4107280198475058e-6	3007	tags=57%, list=19%, signal=46%	1029/5690/11200/64326/7311/11047/5692/5708/5714/5683/5704/7979/7157/5688/5686/5691/5687/10213/5682/5693/5685/6233/5700/5701/51230
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	62	0.5000363667676501	1.9140641614290603	1.1022008979323056e-4	0.00106329968976998	7.524312631395461e-4	3369	tags=47%, list=21%, signal=37%	8364/4602/8355/3020/688/3014/1869/8345/85236/126961/333932/8363/8970/1050/6688/8365/7027/51176/723790/8347/8370/54145/3013/554313/8357/1019/8334/5371/7913	Up	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	61	0.586604110278611	2.4160641454343623	1.3084638996103862e-8	1.683043761067477e-7	1.0140932802965944e-7	3550	tags=62%, list=22%, signal=49%	1869/8364/3014/1051/1019/8355/1017/85236/8970/6688/8363/8357/5371/8345/7913/723790/3020/126961/333932/8365/3012/3013/4609/8338/7027/688/54145/51176/8341/8347/3570/128312/8351/8370/1441/861/1050/7029
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	68	0.4828127681770972	1.8774196764775648	1.0906140290972744e-4	0.00106329968976998	7.524312631395461e-4	3741	tags=44%, list=24%, signal=34%	5478/5690/4794/5691/10213/4893/8915/2280/5686/11047/5714/5683/5693/5692/10125/5708/5704/5694/5687/5701/5685/5688/5707/7311/5702/5682/5695/84433/5718/5700	Up	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	68	0.43241888965455416	1.8110838474411912	5.724782691249981e-4	0.00252044123856375	0.0015186548220165	3425	tags=43%, list=22%, signal=34%	5690/7311/4893/2280/5970/11047/5692/5708/5478/5714/5683/5704/7979/5688/5686/5691/5687/10213/5682/5693/5685/6233/5700/8915/5701/4794/5695/8454/84433
REACTOME_DNA_STRAND_ELONGATION	REACTOME_DNA_STRAND_ELONGATION	32	0.5999567855548821	2.008280868313645	1.1339519071679844e-4	0.00108594518409079	7.684560753915959e-4	4091	tags=62%, list=26%, signal=46%	9837/8318/4171/4173/51659/2237/5111/64785/84296/5982/6119/5558/5983/5984/1763/84515/5425/5424/4175/23649	Up	REACTOME_DNA_STRAND_ELONGATION	32	0.7613075083540846	2.6691248864726114	1.7992142535520518e-10	3.827929994906792e-9	2.3064629542482363e-9	2053	tags=72%, list=13%, signal=63%	4171/5984/8318/9837/84296/5982/5558/5983/4173/51659/23649/4174/4175/5111/2237/4176/1763/5424/5985/5425/64785/84515/5557
REACTOME_SIGNALING_BY_INTERLEUKINS	REACTOME_SIGNALING_BY_INTERLEUKINS	391	0.3177278680203361	1.5308893312374987	1.156760370781288e-4	0.00109976058439496	7.782323775965646e-4	4339	tags=36%, list=27%, signal=26%	332/6813/4582/5777/654483/1072/6850/4001/4282/598/841/5478/6195/5690/8355/5691/10213/3627/7124/11274/829/4067/552900/6097/5686/3934/3556/6364/9235/126961/333932/3965/11047/5714/5724/5683/4312/8767/59307/4318/3561/7534/5693/595/375/5898/6348/3560/6352/302/5692/998/7334/1848/5606/942/6351/6772/7006/9978/6347/23529/84868/9466/5708/3936/920/50615/5704/5694/7409/51561/7335/941/5608/3559/5687/5296/6288/8357/29760/3911/5701/5685/132014/5688/3312/3553/1846/10538/5062/5721/836/4615/2919/6888/3588/26469/5515/5707/3606/6356/1438/7311/3932/5702/7867/1230/466/5778/5682/57162/5695/240/5034/5718/8503/2625/3592/3689/5700/121457/6367/3594/1234/3500/5291/3503/6382/6657/8351/3055/3600/3654/3595/6597/3383/28511/7979	Up	REACTOME_SIGNALING_BY_INTERLEUKINS	392	0.2917841526835838	1.581634656301482	4.763425617668643e-5	3.0191373963194495e-4	1.8191368618709135e-4	4184	tags=38%, list=26%, signal=29%	332/3556/4001/5690/3627/5055/1072/8355/4318/829/4282/841/7311/7076/11274/7124/654483/8767/8357/5296/466/5970/11047/5692/7534/6175/5898/5708/5478/1230/942/5714/7006/4615/3965/375/9846/7409/2002/3586/53833/1278/5683/3689/3936/126961/333932/5704/6364/3654/7979/7157/4609/5008/23529/920/6351/3588/5688/5686/6624/5691/64127/941/2335/7132/6348/5687/1435/5777/552900/3055/3500/10213/5682/3559/3383/3934/51561/5693/5721/5685/6352/6233/4791/5724/3560/3557/5771/3595/3185/3570/3312/8351/9235/302/6627/84868/50615/3592/3911/2919/5700/28511/998/5701/1234/5034/5062/5782/3636/4582/1441/1436/121457/301/7291/3594/414062/5695/5566/8454/5778/4067/6772/6813/836/10148/598/7335/2357/7334/3162/6464/6597/4507/3684/3597/207/1849/5608/240/92610/3687/3553/5718/25930/1326/3561/58480
REACTOME_RRNA_PROCESSING	REACTOME_RRNA_PROCESSING	198	0.3665560553065163	1.6609334961820552	1.1950813335702956e-4	0.00112801921557138	7.982292587724352e-4	6157	tags=48%, list=39%, signal=30%	116832/54512/54931/55505/56915/10557/10969/56902/23246/55651/10799/6158/51388/25879/10438/79897/88745/55272/51121/6142/51118/54555/9692/10556/92856/115939/57418/6155/7311/51010/51504/705/51013/9136/23160/6218/4839/6157/54433/6227/6169/11224/84916/55759/3028/6204/6168/6209/6234/6167/11102/81875/10885/200916/6171/6235/6132/6187/6156/6159/10813/10436/6136/79050/6161/27292/10607/6208/6176/387338/27042/6201/6170/6224/25926/6231/29960/6138/9188/6217/6175/114049/6181/6165/57050/2197/6193/1736/10528/4809/6222/22803/9277/2091/8568	Up	REACTOME_RRNA_PROCESSING	198	0.6675763302081769	3.3317448218537935	2.832881547799108e-40	2.36494418360977e-37	1.4249623571012017e-37	3498	tags=67%, list=22%, signal=53%	116832/6142/10557/6158/56915/54512/10799/6156/23160/6187/705/6171/54931/6169/7311/6218/25879/6167/79897/51010/6168/6204/56902/55651/4839/6165/27042/6217/6155/10528/6188/10813/10556/81875/6132/11224/200916/51118/6138/9188/9136/23246/6161/6201/6193/6136/6209/2091/6224/6159/6202/10969/6175/6157/6227/6173/4736/6232/6134/6191/6222/6176/6181/6125/6234/6141/51013/6235/6170/10885/6208/51602/84128/92856/51504/3921/54433/54555/25873/6205/6231/25926/27292/6223/83732/55759/6128/6152/6230/8568/79050/6194/55127/84916/26354/57647/51388/55505/6203/55272/1736/6229/9045/2197/6137/88745/23521/6144/22803/9277/6124/6210/10438/6207/6233/8602/6135/6139/114049/6133/6129/387338/79707/10436/55226/28987/51121/6143/54881/11102/51202/6189
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	19	0.6864752149702078	2.0311896754537737	1.2313906174228872e-4	0.00115398892147059	8.16606409448862e-4	1435	tags=32%, list=9%, signal=29%	9133/983/891/4001/8815/7443	Up	REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	19	0.6664275331973699	2.0742235475182604	1.4792465375629765e-4	8.018788971865344e-4	4.831603432181381e-4	3717	tags=58%, list=23%, signal=44%	9133/891/983/4001/8815/7443/7112/3837/7444/221496/2010
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	38	0.5657762942972351	1.9647664034822805	1.253792634531184e-4	0.00116664960035809	8.255655869029521e-4	3217	tags=53%, list=20%, signal=42%	8364/8355/3020/3014/8345/85236/126961/333932/8363/8970/8365/723790/8347/8370/54145/3013/554313/8357/5585/8334	Up	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	37	0.6750274155488744	2.472630506858451	7.973374800039161e-8	8.941083536454169e-7	5.38731846588341e-7	3109	tags=65%, list=20%, signal=52%	8364/3014/8355/85236/8970/8363/8357/8345/723790/3020/126961/333932/8365/3012/3013/8338/54145/5585/8341/8347/128312/8351/23028/8370
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	184	0.3749407216560848	1.6860535601230735	1.3049287667839956e-4	0.00120568066339479	8.531854501879052e-4	3831	tags=36%, list=24%, signal=28%	8364/4602/5690/84661/8355/5691/3020/10213/3014/100506658/8345/85236/5686/4778/126961/333932/8363/57332/6045/11047/5714/5683/8970/50943/5588/5693/595/6688/8365/86/5692/723790/8347/1460/8784/5708/8370/5704/54145/1457/5694/3559/5687/4004/3013/554313/55170/8357/5701/5685/161882/5688/8535/1022/7161/8334/5707/5371/7311/5702/5682/5695/6599/5718/2625/5700/3012	Up	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	184	0.40459228717870355	1.9943819856115113	1.243099804662316e-7	1.3478900361297177e-6	8.121513295357976e-7	3965	tags=42%, list=25%, signal=32%	8364/3014/5690/8355/86/7311/84733/85236/4778/8970/6688/8363/6045/1460/1457/84661/8357/5371/11047/5692/8345/5708/5714/6599/723790/3020/5683/126961/333932/5704/8365/3012/3013/7979/3276/8338/5688/50943/5686/5691/6603/5687/54145/6929/10213/5682/8341/3559/860/8347/6602/5693/5685/6233/8861/25942/128312/8351/8784/5700/5701/1022/27161/10413/8370/9739/861/5695/196528/6598/896/4343/6597/1493/8312/865/10398
REACTOME_DEGRADATION_OF_AXIN	REACTOME_DEGRADATION_OF_AXIN	42	0.5402649824477144	1.9108385899153315	1.4037328305782488e-4	0.00127895657897129	9.050382723465024e-4	3741	tags=55%, list=24%, signal=42%	5690/5691/10213/5686/11047/5714/5683/5693/5692/5708/5704/5694/5687/5701/5685/5688/5707/7311/5702/5682/5695/5718/5700	Up	REACTOME_DEGRADATION_OF_AXIN	42	0.5483589615413476	2.0593203643392246	5.5288543601346225e-5	3.437846881751955e-4	2.071424107987579e-4	3002	tags=48%, list=19%, signal=39%	5690/7311/11047/5692/5708/5714/5683/5704/7979/5688/5686/5691/5687/10213/5682/5693/5685/6233/5700/5701
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	95	0.4347458792774804	1.801902013279458	1.5253918075191244e-4	0.00137480036623453	9.728609780318192e-4	3361	tags=37%, list=21%, signal=29%	8364/84661/3214/5440/8355/3020/3014/5441/8345/85236/3212/5438/3231/126961/333932/5439/8363/8970/8365/3213/2146/723790/8347/5436/8370/54145/5437/3013/554313/8357/5433/5916/8334/7528/9935	Up	REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	94	0.5208065448016381	2.311376944501379	1.0039199856019684e-8	1.3304474960704874e-7	8.016415833993389e-8	3219	tags=43%, list=20%, signal=34%	8364/2146/3014/8355/5916/4211/85236/8970/8363/5439/5438/5437/84661/8357/5433/5440/8345/9125/723790/3020/126961/333932/8365/3012/3013/8338/3231/5928/54145/5436/5441/8341/8347/5087/128312/8351/3221/7528/8370/5435
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	28	0.6162706788362471	1.9932369267227252	1.7144129447936395e-4	0.00151980390781706	0.00107547099381791	5314	tags=79%, list=34%, signal=52%	84790/10376/22948/10383/5201/7203/5203/10381/5202/10471/60/10382/908/10574/10576/347733/10575/10694/80086/7411/7277/51807	Up	REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	28	0.6219385419972873	2.1271334371338453	7.849003215608455e-5	4.617888887389369e-4	2.782441073836181e-4	3316	tags=57%, list=21%, signal=45%	10376/84790/22948/10575/7203/5203/10471/10574/60/908/10576/10694/10383/5202/10381/5201
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	54	0.5046510689975826	1.8812662286594772	2.506515409250292e-4	0.00217784650128237	0.00154112693688306	3741	tags=48%, list=24%, signal=37%	5690/4794/5691/10213/8915/5686/11047/5714/5683/5693/5692/5708/5704/5694/5687/5701/5685/5688/5707/7311/5702/5682/5695/84433/5718/5700	Up	REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	54	0.5028564702604266	2.035183910314298	9.577710672560887e-5	5.416360518275813e-4	3.263548418826328e-4	3425	tags=48%, list=22%, signal=38%	5690/7311/5970/11047/5692/5708/5714/5683/5704/7979/5688/5686/5691/5687/10213/5682/5693/5685/6233/5700/8915/5701/4794/5695/8454/84433
REACTOME_HCMV_EARLY_EVENTS	REACTOME_HCMV_EARLY_EVENTS	100	0.4199032254877624	1.7563473495191568	2.501292087539596e-4	0.00217784650128237	0.00154112693688306	5470	tags=51%, list=35%, signal=34%	84790/8364/23225/10376/8355/8345/85236/8336/8969/8655/10383/126961/333932/8329/8363/8970/79023/8365/2146/10381/723790/8347/92815/8370/23636/8480/3013/554313/8357/10382/79718/6396/8334/5371/9631/3012/9688/347733/8351/129401/80086/5928/128312/7277/4927/81929/51807/8338/11097/1616/8341	Up	REACTOME_HCMV_EARLY_EVENTS	99	0.5264588857124806	2.3667810045157047	9.093312312128393e-10	1.56979286230427e-8	9.45855615846042e-9	3109	tags=46%, list=20%, signal=38%	8364/10376/2146/84790/8480/92815/8355/8336/23636/8329/85236/8970/8363/8357/5371/129401/8969/8345/9631/10155/723790/2002/126961/333932/8365/3012/23165/79023/79718/3013/8338/8655/57122/5928/8341/8347/9972/10383/23225/1616/81929/128312/8351/10381/6396/8370
REACTOME_BASE_EXCISION_REPAIR	REACTOME_BASE_EXCISION_REPAIR	71	0.45704291153150994	1.797546322918893	2.546235221516558e-4	0.00219780303330902	0.0015552489372421	3969	tags=44%, list=25%, signal=33%	55247/8364/3014/2237/5111/8345/85236/8363/5982/8970/6119/8365/54107/7374/142/5427/5983/723790/8347/5984/8370/328/54145/3013/554313/4913/8334/54936/5425/3012/5424	Up	REACTOME_BASE_EXCISION_REPAIR	70	0.5820101192249909	2.469107879980042	1.868830694728034e-9	2.990129111564855e-8	1.8016583462654095e-8	4412	tags=63%, list=28%, signal=46%	8364/55247/5984/3014/5982/328/5427/5983/85236/5111/8970/8363/2237/54107/5424/8345/5985/723790/8365/3012/5425/3013/4913/142/8338/54145/7374/8341/8347/54936/6996/128312/4350/8370/23583/6119/25913/57804/10714/7013/56655/6117/7515/8339
